#separator:tab
#html:false
liberalisera	göra friare
förvärva	skaffa
skrank	avskiljande räcke
förebud	varsel
gördel	bälte; höfthållare
bolero	spansk dans
malträtera	misshandla
odyssé	äventyrlig resa
tillknäppt	fåordig
preses	ordförande
negociera	förhandla
förbehåll	villkor, undantag
abandon	ledighet
gecko	ödla
tafatt	lite klumpig
partikuljär	egendomlig
mischmasch	rörig blandning
dolsk	lömsk och opålitlig
censor	granskare och övervakare
sensualism	sinnlighet
amanuens	institutionsassistent
flagrant	uppenbar
illumination	festlig belysning
hugsvala	trösta
djupsinnig	som tänker mycket
tribun	upphöjd scen
grip	sagolejon med örnhuvud
gerontologi	läran om åldrandet
fromla	vara skenhelig
kurir	budbärare
empati	förmåga till inlevelse
linning	midjekant på plagg
extrovert	utåtriktad
teatralisk	överdrivet dramatisk
antagonism	motsättning och fiendeskap
nidbild	elak förvrängning
uppstudsig	oppositionell
elritsa	karpfisk
seans	möte, bla för andekontakt
tråna	längta
ombudsman	ett slags lagövervakare
excentriker	enstöring
firmament	himlavalv
kväkare	medlem av viss sekt
konsommé	köttsoppa
lavemang	tarmsköljning
antagonistisk	fientlig
passé	ej längre modern
tablå	tabellformad översikt
kamrer	som arbetar med ekonomi
dröna	lata sig
tjudra	fastbinda
gejser	varmt sprutande källa
arbitrage	valutaspekulation
substituera	sätta i stället
griljera	hastigt steka
agglomerat	hopgyttring
verkställa	genomföra
kokard	bandrosett
kvintessensen	det väsentliga
julp	gylf
emfas	eftertryck
extramural	utanförsundervisning
diskret	taktfull och finkänslig
grannlåt	billiga prydnader
bedarra	avta
assimilera	införliva, sammansmälta
malplacerad	olämplig
gouterad	uppskattad
gans	prydnadssnöre
koscher	judisk mat
dualism	tvåfald; motsatsförhållande
kredit	lånat köp
signum	kännemärke
skillingtryck	folklig visa
paroxysm	häftigt sjukdomsanfall
skrupelfri	hänsynslös
hjärtnupen	lättrörd
restriktion	begränsning
självrådig	egensinnig; egenmäktig
favör	fördel
destinera	bestämma, t.ex färdmål
marig	jobbig
sexism	könsfördomsfullhet
god man	förtroendeman
föreskrift	bestämmelse, instruktion
entreprenör	initiativrik företagare
artificiell	konstgjord
slapphänt	allt för medgörlig
artefakt	konstgjort föremål
faktori	vapenfabrik
ebenist	konstsnickare
integritet	okränkbarhet
effekter	bagage och tillhörigheter
illuster	berömd
försitta	gå miste om
karat	guldhalt
ensartad	likartad
bukfylla	skrovmål
petitess	småsak
nalkas	närma sig
entydig	klar och tveklös
primitiv	enkel och outvecklad
sinekur	lindrig syssla
fähus	ladugård
sättning	förberedelse före tryck
harhjärtad	feg
pediatrik	läran om barnsjukdomar
disparat	olikartad
termisk	värmeanknuten
jetong	medalj
piktur	handstil
förbistra	förvilla
kvacksalvare	bluffläkare
pejling	bestämning av riktning
mortel	matkärl för krossning
agrikultur	jordbruk
nyans	färgton, antydan
kollektion	samling
artrit	ledinflammation
sammankomst	möte
manifestera	ge uttryck åt
allehanda	alla slags
kanslispråk	byråkratiskt språk
kryptera	överföra t. hemligt språk
oförtövad	ögonblicklig
vräka	kasta
avfatta	utforma, t.ex en uppsats
högsinnad	ädel
oppositionell	motsägande
alumn	föredetta student
avhandla	diskutera
indolent	slö
snusförnuftig	småklok
katarakt	stort vattenfall
plombera	försegla, t.ex en sparbössa
karott	serveringsskål
utkristallisera sig	bli tydlig
underrätta	upplysa
bövel	för sjutton
på basis av	som grund
epigram	kort dikt
adrenalin	stresshormon
görlig	genomförbar
usurpera	lägga beslag på
tappa koncepterna	komma av sig
flexibel	anpassningsbar
förtjänt	väl meriterad
friktion	motstånd mellan två ytor
feja	putsa och skura
grogrund	möjlighet för utveckling
dechiffrera	lösa
prefekt	chef, t.ex på universitet
snöplig	försmädlig
lösöre	flyttbar egendom
individualist	självstyrd person
induktion	härledning
aladåb	gelérätt
foton	ljuspartikel
pulpa	mjukdel inuti tand
simili	oäkta material
bastard	hybrid
disponera	förfoga över
staga	stötta
sober	vårdad och måttfull
estrad	upphöjd scen
halogen	saltbildande grundämne
audiens	mottagning hos kunglighet
unilateral	ensidig
processa med	strida i rättegång
bong	kassakvitto
tyll	tunt tyg
frekvent	vanlig
desperado	farlig bandit
controller	ekonomiövervakare
precedens	företräde
giga	gammalt stråkinstrument
kulör	färg
kolonn	hög rund pelare
martyr	lidande för sin tro
förtälja	berätta
tillförordnad	anlitad kort tid
allestädes	överallt
akvarell	vattenfärgsmålning
fundamentalistisk	grundläggande
arkaisera	efterbilda ålderdomlig stil
libell	smädeskrift - skrift som smädar: talar illa om någon, förtalar, förlöjligar.  en kortare skrift, ofta med polemiskt eller kritiskt innehåll. I nedsättande mening: en skrift som angriper/förtalar någon.   pasquill (nidfull skrift, ofta anonym), pamflett (kort, polemisk skrift), nidskrift, hetsskrift, polemik
farmaci	läkemedelsberedning
öppenhjärtig	uppriktig
orkestik	danskonst
framom	före
haverera	gå under; misslyckas
skärskåda	granska noggrannt
beskickning	utlandsrepresentation
epikuré	njutningsmänniska
dråp	oavsiktligt dödande
inadvertens	ouppmärksamhet
ratatouille	grönsaksröra
bese	betrakta
statist	bifigur i film
preja	skörta upp
fanera	belägga
kverulera	ständigt klaga
kronvittne	vittne mot medbrottsling
andanom	för sin inre syn
oavlåtligt	oavbruten
autokrat	envåldshärskare
förblommerad	förtäckt
reducera	minska
målerisk	Framställande eller beskriven på ett sätt som påminner om ett målat konstverk;    ofta om landskap, scener eller språk som är särskilt färgrikt eller levande.     Färgrik, konstnärlig, levande, pittoresk, visuellt rik, bildmässig, koloristisk    Utsikten över dalen var så målerisk att den kunde ha varit hämtad ur en tavla.
förfarande	tillvägagångsätt
harakiri	japanskt självmord
frilans	utan fast arbetsgivare
skrå	hantverksförening; på sned
sociologi	läran om gruppbeteende
läst	fotmall för skomakare
scripta	regiassistent
singularis	entalsform
rimma	lättsalta
inramning	omgivande miljö
vederstygglig	motbjudande
girigbuk	snålvarg
behjärtad	modig
disambiguera	göra något flertydigt entydigt
orangeri	växthus
ecklesiastik	kyrklig
kreera	skapa
undfallande	Ger efter eller är medgörlig, ofta på ett sätt som kan uppfattas som svagt eller fjäskigt.   Eftergiven, inställsam, fjäskig, medgörlig, foglig (eftergiven)   Hon har en undfallande attityd till sina kollegors krav.   En förälder bör inte vara undfallande gentemot sina barns oberättigade önskemål.   Han var undfallande inför sin partners vilja, även när det stred mot hans egna principer.
stab	personal
oförmärkt	osedd, i smyg
bleck	tunn metallplåt
aktuarie	anställd statistiker
kohort	militär trupp
happening	improvisationsteater
kleresi	prästerskap
förvillelse	villfarelse
auktoritativ	sakkunnig och kompetent
vara på upphällningen	hålla på ta slut
förströelse	avslappnat nöje
charter	förhyrning
hospits	litet hotell
uttömmande	detaljerat komplett
impressario	jobbförmedlare åt artister
besittning	faktiskt förfogande
liknöjd	ointresserad
latta	träribba
dakapo	omtagning
tumult	bråk
panegyrisk	överdrivet lovprisande
inbringande	lönsam
indisponerad	ur form
svepande	allmännt hållen
expo	utställning
konform	likformig
skamlig	anstötlig
florstunn	slöjlik
göra avkall på	avstå från
företrädesvis	främst
duplicera	mångfaldiga
missfirma	grovt förolämpa
enhetlig	likartad
skocka sig	hopa sig
enfaldig	dum och inskränkt
underställa	hänskjuta något
nämndeman	ledamot i tingsrätt
idiosynkrasi	mycket stark avsky
lathund	hjälpande snabbmanual
parnass	skaldekonst; vitterhet
dental	tandanknuten
brumbjörn	tvärvigg
pleurit	lungsäcksinflammation
kartell	sammanslutning
terrin	soppskål
gage	engångslön
blasfemisk	gudshädande
mytologi	gudalära
handtryckning	muta
gassig	stekhet
fibrös	trådaktig
extremiteter	ben och armar
arta sig	utveckla sig
levitera	sväva i luften
voja sig	jämra sig
stundom	ibland
usuell	bruklig
brädslå	klä med bräder
underblåsa	ge kraft åt
konvention	informell regel; överenskommelse
avhållen	omtyckt
lagg	stekpanna
sofistikerad	högt utvecklad; elegant
våndas	känna oro
buffé	stort servisskåp; bord med smårätter
brodd	nyuppkommen säd
resår	töjbart material
olat	dålig vana
slafsig	slabbig
polyp	hudutväxt
sond	undersökningsinstrument
fakir	självplågare
luxation	urledvridning
amfiteater	publikomgärdad scen
kostlig	lustig; dyrbar
tremänning	syssling
blötdjur	ynkrygg
ekarté	kortspel
oförtruten	ihärdig
däven	dåsig; avslagen
protagonist	huvudrollsinnehavare
beråd	tveka
insidiös	lömsk
kantin	servering för soldater
katjon	positivt laddad jon
a dato	från denna dag
vidgå	erkänna
drott	fornnordisk hövding
beskänkt	berusad
grå eminens	rådgivare i bakgrunden
fysiologi	läran om levande organismer
justess	korrekthet
hepatit	leverinflammation
merkantil	handelsanknuten
paritet	likvärdighet
filklove	filfasthållningsskruvstycke
djärv	dristig
kapillärer	hårrörskärl
komminister	en sorts präst
moloken	dyster och nedstämd
lysning	meddelande om giftemål
hjon	tjänare
anbelanga	angå
förvissning	övertygelse
go	framåtanda
tråkad	retad
oanständig	fräck och opassande
kabaré	dansshow
de facto	i själva verket
rekorderlig	rejäl; präktig; pålitlig
medikament	läkemedel
flirta	spela
silhuett	skuggbild
obsolet	föråldrad, ur bruk
hovsam	behärskad och måttfull
fnas	skal
blidväder	tö
unifiera	föra samman
residens	palats
diskant	höga toner
fajans	glaserat lergods
krumbukta	slingra sig; göra sig till
asymmetrisk	oregelbunden
på nåder	endast av snällhet
obelisk	pelarformad staty
aviatik	flygkonst
emballage	omslag e. förpackning
kanalje	lymmel
gravyr	tryckbild från inristning
snipa	liten gräddkanna
häleri	handel med stöldgods
domesticera	göra till husdjur
pöbel	uppretad folksamling
vräkig	lyxig och skrytsam
berså	lövsal
toreador	tjurfäktare
sörja för	ha hand om
skabrös	oanständig
ekvilibrist	balanskonstnär
avspisa	Avvisa eller avfärda någon eller något, ofta på ett kort eller avsnoppande sätt.    Avvisa, avfärda, avvisa bort, tillbakavisa, avsnäsa, nonchalera, avhysa  Hon avspisade hans klagomål med en kort kommentar.
depraverad	moraliskt fördärvad
alter ego	andra jag
diktion	uttal
cinnober	röd färg
grafit	blyerts
glutinös	klibbig
spjuver	skämtare
papeteri	pappersvaror
drabbning	strid
jäsig	småblåsig
kadrilj	äldre salongsdans
luftslott	ouppnåeliga drömmar
djuplodande	genomgripande
adsorbera	fasthålla
gladlynt	skojfrisk
fortlöpande	oavbruten
sofism	spetsfundighet
proletär	person ur arbetarklassen
serenad	nattlig sångarhyllning
stoltsera	pråla
labial	om läppljud
ruinera	utarma
stryka medhårs	vara inställsam
tarvlig	simpel
transmittera	överföra
pluralism	Förekomst av mångfald inom ett samhälle, system eller tänkande; flera olika grupper, åsikter eller kulturer existerar samtidigt och erkänns.    Pluralism    Mångfald, mångsidighet, variation, diversitet, heterogenitet, mångskiftande, mångfacettering    Det moderna samhället präglas av pluralism i kultur och religion.
interaktion	samspel
liggare	dagbok
entresol	mellanvåning
förkovra	förbättra
rosa	berömma
figurativ	avbildande, föreställande
partisan	upprorsman, frihetskämpe
förvärvsliv	arbetsliv
förgrämd	bitter
frände	släkting
mockant	hånfull
på en höft	Ungefärligt eller utan större precision.    Ungefär, cirka, på måfå, ungefärligen, höftskott, uppskattningsvis, ungefärligt    Han räknade ut kostnaden på en höft och gissade att det skulle bli runt tio tusen kronor.
mör	lätt att tugga
backanal	dryckeslag
ymnig	riklig
slagord	motto
grusa	förstöra
medikus	läkare
frekventera	besöka ofta
deodorant	luktborttagare
olyckskorp	som nämner farhågor
bigott	trångsynt
galder	fornnordisk besvärjelse
logg	instrument
försagd	blyg
kvader	rätvinklig byggnadssten
elliptisk	oval
androgyn	dubbelkönad
urkund	skriftlig källa
daler	krona
alltfort	fortfarande
lägga an på	anstränga sig
retorisk fråga	fråga med självklart svar
reaktioner	återverkan
bräsera	småsteka och koka
eruptiv	vulkanisk
teach-in	debattmöte
medfaren	sliten
ekumenik	strävan efter kristen kyrklig enhet
baisse	nedgång på börsen
legislatur	parlament
desinfektera	befria från ohyra
fördom	förutfattad mening
mykolog	svampexpert
sardonisk	hånfull och bitter
utrangera	gallra ut
karyatid	kvinnoskulptur
gråben	varg
indisponibel	otillgänglig
övertalig	överskjutande
te sig	verka
alternera	växla
likmätigt	i överenstämmelse med
gentaga	upprepa
avkok	spad
sekulär	ickereligiös
blamera	skämma ut
resning	återupptagande av rättsmål; uppror
indisposition	olust
ögna	skumma igenom
profylaktisk	förebyggande
förment	Påstådd eller skenbar, men inte nödvändigtvis sann.    Påstådd, skenbar, antagen, så kallad, illusorisk (skenbar, inbillad), presumtiv, fingerad (påhittad)    Han var en förment expert men saknade egentligen erfarenhet.
kritisk	granskande
familjär	förtrolig och bekant
blaffa	smutsfläck
medlöpare	osjälvständig anhängare
föraktfull	ringaktande
prospektera	leta efter naturresurser
gå i bräschen för	kämpa för
antites	motsats
kurvatur	bågformighet
fräkne	pigmentfläck
rotting	böjligt material i korgar
pillemarisk	lurig och illmarig
böjd	benägen
kartera	göra karta över
spräcklig	fläckig i olika färger
arterioskleros	åderförkalkning
traktör	krögare
onus	pålaga
salutera	hälsa någon högtidligt
sadist	plågonjutare
veto	ostoppbar nejröst
peritonit	bukhinneinflammation
oproportionerlig	illa avpassad
aerosol	sprej
skrävel	skryt
ortodenti	tandregleringslära
stå sig	klara sig
djurisk	driftstyrd
fibrill	vävnadstråd
direktion	styrelse
fasa ut	successivt upphöra med
regim	hur ett land styrs
telning	rotskott; avkomma
allena	ensam
mista sansen	svimma
inackordering	mat och husrum
interpellation	riksdagsfråga
neuros	psykologiskt besvär
bondfångeri	lurendrejeri
kontamination	hopblandning
hånfull	nedlåtande
diktat	befallning, påbud
herbarium	samling pressade växter
sedeslös	omoralisk
perukstock	träbock
diadem	hårsmycke
schvungfull	livfull
kor	altarplats
överlappa	delvis täcka varandra
kirurgi	operationskonst
aspiration	strävan
protektion	beskydd
polemisk	utmanande
få gehör för	få gensvar
harpun	spjut
tordön	åska
prång	något trångt
konservativ	samhällsbevarande
ametist	en kristall
myllra	vimla
antagonist	motståndare
presidium	ordförandeskap; styrelse
ulster	tjock ytterrock
ymnighetshorn	överflödande rikedom
ligga i träda	ligga oanvänd
kvot	andel
progressiv	framåtsträvande
speaker	utropare vid evenemang
negligera	försumma
afficiera	påverka
exil	landsflykt
reinkarnation	återfödelse
irreal	overklig
eskapism	verklighetsflykt
vådevill	lustspel
entitet	ting eller väsen
advokatyr	hårdragen argumentering
ackurat	noggrann, precis
faktur	yteffekt
pardon	förskoning
förkovra sig	lära och bli duktigare
farsot	epidemisk sjukdom
misslynt	förargad
absid	halvrund kyrkoutbyggnad
katarr	inflammation i slemhinna
disciplin	lydnad
abolition	straffeftergift
disös	uppläserska
revetera	klä med kalk
absolution	förlåtelse för sina synder
universal	överallt gällande
amorf	formlös
flankera	omge längs sidor
indikation	anvisning
resignera	avgå eller ge upp  resign  abdikera, kapitulera
ekolod	djupmätare till båts
med berått mod	avsiktligt
sämja	enighet
paradera	ståta med
supplera	utfylla
knusslig	snål
kanapé	soffa; bakverk
måtto	sätt
ryssja	Fiskeredskap i form av en nätbur eller strut med ingångar som gör att fisken lätt simmar in men har svårt att ta sig ut.    Fisknät, nätbur, fiskfälla, strutnät, burredskap, fiskeredskap, nätkonstruktion    Fiskaren vittjade sin ryssja tidigt på morgonen och fann den full av abborre.
thorax	bröstkorg
inställsam	överdrivet artig
cerealier	säd och spannmål
statistisk	siffermässig
biton	överton
enveten	envis
prägel	karaktär, kännetecken
genmäla	svara
transumera	göra utdrag ur text
förnämligen	främst
ledig	Naturlig och avslappnad i sätt eller uppträdande.  Avspänd, naturlig, otvungen, obesvärad, nonchalant, informell, spontan    Hon hade ett ledigt sätt som gjorde att alla kände sig bekväma i hennes sällskap.
klamra	fästa
atrium	gårdslikt rum utan tak
schism	brytning pga oenighet
fäfot	vara obrukad
skalk	brödkant
accent	betoning
sanktionera	godkänna
observatorium	plats för undersökning
utöva	bedriva
förvänd	helt fel
cirkumflex	ett teckentillägg
schakta	sänka markyta
pastoral	lantligt idyllisk; dikt eller musikstycke
epidemisk	smittsam
harmonium	liten orgel
axiomatisk	självklar   Som grundar sig på eller är självklart utifrån en grundsats (grundar sig på en axiom).    Självklar, grundläggande, uppenbar, självevident, postulatorisk, premissbunden, fundamentalt given    Inom geometrin betraktas vissa satser som axiomatisk sanning.   ”Genom två punkter kan man alltid dra en rät linje.”
